Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
12011,11/7/2024,Lakshit Bala,West,Ahmedabad,Furniture,Table,Table Cupiditate,4,58858,0,235432,42510.72,Debit Card
12012,5/17/2024,Shaan Bera,South,Thiruvananthapuram,Home Decor,Lamp,Lamp Sapiente,4,36627,10,131857.2,29930.86,UPI
12013,9/18/2025,Hrishita Sibal,West,Pune,Kitchen,Juicer,Juicer Voluptates,1,34368,5,32649.6,3499.05,UPI
12014,4/8/2024,Jivika Shukla,West,Surat,Beauty,Shampoo,Shampoo Accusantium,2,32220,20,51552,12761.9,COD
12015,4/17/2024,Ela Dua,East,Ranchi,Clothing,Kids Wear,Kids Wear Ex,2,18505,5,35159.5,7772.96,Credit Card
12016,5/18/2025,Diya Sibal,South,Coimbatore,Kitchen,Juicer,Juicer Ratione,2,41747,20,66795.2,14777.33,Net Banking
12017,8/31/2024,Dharmajan Hayer,North,Jaipur,Clothing,Accessories,Accessories Minima,5,70650,15,300262.5,15684.81,Credit Card
12018,1/27/2024,Anay Sastry,South,Coimbatore,Home Decor,Vase,Vase Illo,1,53261,15,45271.85,3147.15,COD
12019,6/17/2024,Ira Varkey,North,Jaipur,Toys,RC Car,RC Car Labore,3,4334,20,10401.6,2317.08,Debit Card
12020,3/21/2025,Dishani Dugar,North,Amritsar,Sports,Dumbbells,Dumbbells Aliquid,5,42957,15,182567.25,15611.59,Debit Card
12021,5/2/2025,Anvi Srinivasan,West,Surat,Kitchen,Mixer Grinder,Mixer Grinder Non,5,3244,10,14598,3173.08,Credit Card
12022,10/1/2025,Samiha Sanghvi,West,Mumbai,Furniture,Table,Table Perferendis,2,8401,15,14281.7,2480.67,COD
12023,5/3/2025,Hazel Sundaram,North,Amritsar,Toys,Action Figure,Action Figure Exercitationem,2,55717,20,89147.2,8304.75,COD
12024,12/25/2023,Ivana Sankaran,West,Ahmedabad,Sports,Dumbbells,Dumbbells Voluptatem,1,12463,0,12463,2373.57,UPI
12025,10/10/2023,Divij Tara,East,Patna,Clothing,Women's Wear,Women's Wear Impedit,3,48250,0,144750,33955.47,COD
12026,11/16/2024,Vidur Khanna,South,Bangalore,Sports,Dumbbells,Dumbbells Soluta,1,18572,15,15786.2,3123.61,UPI
12027,10/29/2024,Gokul Baral,North,Delhi,Electronics,Headphones,Headphones Incidunt,4,64001,10,230403.6,36781.62,Credit Card
12028,12/16/2023,Ivan Sharaf,West,Surat,Furniture,Bed,Bed Dolores,1,70622,0,70622,7828.6,Credit Card
12029,1/5/2024,Raunak Kar,South,Thiruvananthapuram,Beauty,Face Cream,Face Cream Esse,1,1544,5,1466.8,96.94,Credit Card
12030,1/24/2025,Armaan Bhalla,North,Chandigarh,Clothing,Shoes,Shoes Praesentium,1,58479,10,52631.1,3786.2,UPI
12031,9/20/2024,Aarna Sha,West,Surat,Groceries,Rice,Rice Nobis,5,75993,0,379965,64504.3,COD
12032,11/11/2023,Vanya Joshi,North,Lucknow,Books,Textbook,Textbook Soluta,3,31894,15,81329.7,18780.74,Net Banking
12033,10/27/2024,Pari Basak,West,Goa,Kitchen,Refrigerator,Refrigerator Minima,3,71258,20,171019.2,28222.22,COD
12034,8/4/2025,Chirag Chaudhry,North,Amritsar,Sports,Football,Football Optio,4,21950,5,83410,14277.24,COD
12035,8/29/2024,Purab Bala,North,Chandigarh,Clothing,Men's Wear,Men's Wear Illum,5,54657,10,245956.5,60078.61,UPI
12036,1/21/2024,Pari Sundaram,South,Thiruvananthapuram,Books,Biography,Biography A,5,28722,5,136429.5,20182.22,UPI
12037,6/7/2025,Jivin Sridhar,West,Goa,Clothing,Men's Wear,Men's Wear At,2,48585,5,92311.5,9970.12,Net Banking
12038,1/23/2024,Purab Yohannan,North,Lucknow,Groceries,Sugar,Sugar Ipsam,3,76089,5,216853.65,53711.74,Credit Card
12039,8/21/2025,Kimaya Sanghvi,East,Bhubaneswar,Furniture,Cabinet,Cabinet Ducimus,3,27455,15,70010.25,6127.26,Debit Card
12040,7/17/2025,Ivana Bobal,South,Coimbatore,Beauty,Lipstick,Lipstick Ex,1,15713,0,15713,3340.58,Net Banking
12041,6/6/2025,Yakshit Sidhu,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Fugit,3,4084,5,11639.4,1429.58,COD
12042,4/13/2024,Baiju Madan,South,Hyderabad,Furniture,Bed,Bed Blanditiis,5,48454,15,205929.5,27567.8,COD
12043,7/2/2024,Aayush Bassi,East,Ranchi,Books,Non-Fiction,Non-Fiction Inventore,5,10529,0,52645,10727.91,Net Banking
12044,12/3/2023,Khushi Guha,North,Chandigarh,Groceries,Rice,Rice Culpa,5,19998,0,99990,9341.53,Net Banking
12045,12/30/2024,Priyansh Kade,East,Bhubaneswar,Clothing,Shoes,Shoes Accusamus,5,69794,0,348970,61506.89,UPI
12046,8/22/2025,Dhanush Chand,South,Bangalore,Groceries,Sugar,Sugar Itaque,1,51498,15,43773.3,6145.9,Debit Card
12047,10/18/2023,Fateh Bakshi,South,Hyderabad,Beauty,Perfume,Perfume Optio,1,47301,20,37840.8,2687.34,Net Banking
12048,5/9/2024,Anahita Jaggi,North,Amritsar,Groceries,Wheat,Wheat Accusantium,2,18605,0,37210,3316.1,Debit Card
12049,5/12/2025,Saira Hegde,South,Coimbatore,Beauty,Foundation,Foundation Praesentium,1,38419,5,36498.05,4523.75,UPI
12050,12/4/2023,Bhavin Chanda,West,Surat,Beauty,Face Cream,Face Cream Harum,5,42020,10,189090,43030.1,Credit Card
12051,7/23/2024,Ritvik Dugal,South,Chennai,Books,Non-Fiction,Non-Fiction Unde,1,2469,0,2469,437.53,Net Banking
12052,9/26/2025,Trisha Raval,East,Kolkata,Furniture,Sofa,Sofa Hic,5,45068,15,191539,13333.36,Debit Card
12053,10/30/2023,Hazel Deshpande,South,Hyderabad,Electronics,Headphones,Headphones Voluptatem,3,28772,10,77684.4,9106.58,Debit Card
12054,6/5/2024,Indrajit Ramaswamy,East,Bhubaneswar,Groceries,Rice,Rice Eaque,4,14718,15,50041.2,8295.67,Debit Card
12055,7/26/2024,Neysa Bassi,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Reprehenderit,3,8259,20,19821.6,4289.46,COD
12056,12/6/2024,Ayesha Kar,East,Guwahati,Home Decor,Wall Art,Wall Art Sunt,4,67604,15,229853.6,49713.34,Debit Card
12057,8/17/2024,Damini Kumar,North,Delhi,Groceries,Wheat,Wheat Iusto,4,56055,20,179376,27144.95,Debit Card
12058,11/10/2023,Shamik Hayer,East,Guwahati,Beauty,Perfume,Perfume Quod,5,18989,5,90197.75,18901.2,Net Banking
12059,4/5/2024,Zeeshan Roy,West,Goa,Furniture,Sofa,Sofa Nobis,4,9993,20,31977.6,2719.42,COD
12060,1/14/2024,Nitya Kale,East,Kolkata,Electronics,Headphones,Headphones Illo,1,79977,10,71979.3,16673.46,Net Banking
12061,7/29/2025,Seher Chacko,North,Jaipur,Home Decor,Wall Art,Wall Art Iusto,2,75748,15,128771.6,16647.26,COD
12062,12/24/2023,Indrajit Bhalla,East,Ranchi,Groceries,Sugar,Sugar Perspiciatis,3,27010,20,64824,11767.91,UPI
12063,5/20/2025,Zeeshan Dash,North,Amritsar,Furniture,Sofa,Sofa Odit,4,71994,10,259178.4,51430.67,COD
12064,1/30/2024,Vritika Gala,North,Delhi,Furniture,Chair,Chair Tempore,2,47526,0,95052,18928.62,Net Banking
12065,3/26/2024,Shamik Acharya,North,Lucknow,Home Decor,Cushion,Cushion Iste,1,38318,5,36402.1,2870.15,Credit Card
12066,3/29/2025,Taran Sharma,North,Chandigarh,Kitchen,Cookware Set,Cookware Set Illo,1,56883,5,54038.85,11664.07,Net Banking
12067,10/18/2024,Dhanuk Bhatnagar,East,Guwahati,Clothing,Women's Wear,Women's Wear Magnam,1,18708,20,14966.4,2805.04,Credit Card
12068,7/22/2025,Aarav Vaidya,West,Mumbai,Furniture,Table,Table Perspiciatis,4,60603,10,218170.8,32196.64,Debit Card
12069,5/24/2025,Rania Bir,North,Delhi,Groceries,Sugar,Sugar Suscipit,5,79431,5,377297.25,75188.15,Credit Card
12070,4/27/2024,Rania Vala,North,Jaipur,Toys,Puzzle,Puzzle Quos,4,20901,15,71063.4,4325.75,Net Banking
12071,1/29/2024,Madhav Jha,East,Bhubaneswar,Toys,Action Figure,Action Figure Quidem,2,23718,15,40320.6,7534.24,Net Banking
12072,7/24/2024,Lakshit Sarma,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Maxime,5,3533,5,16781.75,2231.33,Debit Card
12073,5/15/2024,Aradhya Sethi,North,Delhi,Beauty,Lipstick,Lipstick Deleniti,5,7131,0,35655,1891.89,Debit Card
12074,4/12/2025,Reyansh Dash,West,Mumbai,Groceries,Oil,Oil Laborum,5,578,5,2745.5,582.89,Debit Card
12075,9/5/2025,Urvi Chada,North,Amritsar,Home Decor,Clock,Clock Aliquam,3,24189,20,58053.6,9053.66,COD
12076,7/16/2024,Hrishita Mangal,East,Kolkata,Home Decor,Wall Art,Wall Art Explicabo,4,75193,0,300772,16853.48,Net Banking
12077,5/20/2024,Eshani Chopra,East,Guwahati,Beauty,Shampoo,Shampoo Commodi,3,67112,15,171135.6,39686.76,COD
12078,4/29/2024,Dhanush Agate,North,Amritsar,Toys,Action Figure,Action Figure Praesentium,2,67207,15,114251.9,27397.73,UPI
12079,12/12/2023,Jayant Kota,North,Chandigarh,Sports,Yoga Mat,Yoga Mat Laborum,5,31268,10,140706,19746.09,Net Banking
12080,12/13/2024,Rati Mangal,West,Pune,Home Decor,Cushion,Cushion Rem,5,76437,10,343966.5,71314.27,Credit Card
12081,6/7/2024,Shray Karnik,East,Guwahati,Furniture,Bed,Bed Ipsa,5,33383,15,141877.75,34615.46,Debit Card
12082,3/27/2025,Uthkarsh Dara,West,Ahmedabad,Sports,Football,Football Occaecati,4,11114,20,35564.8,6332.35,COD
12083,6/18/2024,Yakshit Garg,South,Hyderabad,Toys,Board Game,Board Game Qui,4,17629,5,66990.2,7860.7,UPI
12084,4/10/2025,Dhanush Kuruvilla,East,Ranchi,Toys,RC Car,RC Car Dolorum,3,40924,15,104356.2,22904.12,COD
12085,4/26/2025,Hazel Ramakrishnan,West,Pune,Sports,Football,Football Iste,1,41878,10,37690.2,2498.5,COD
12086,8/1/2025,Siya Chakrabarti,North,Delhi,Kitchen,Cookware Set,Cookware Set Error,4,47351,5,179933.8,40754.03,UPI
12087,11/22/2023,Nishith Sachar,West,Surat,Clothing,Accessories,Accessories Nulla,2,14660,15,24922,2430.18,UPI
12088,6/19/2024,Shalv Saha,West,Mumbai,Groceries,Oil,Oil Eveniet,4,15163,0,60652,8462.5,UPI
12089,1/3/2025,Amira Sibal,South,Bangalore,Electronics,Camera,Camera Laboriosam,1,57139,15,48568.15,8800.25,COD
12090,9/18/2025,Ishaan Krish,West,Goa,Clothing,Accessories,Accessories Ipsam,4,66247,10,238489.2,19509,COD
12091,5/31/2024,Badal Dhar,South,Bangalore,Sports,Tennis Racket,Tennis Racket Vero,5,45080,5,214130,20871.6,Credit Card
12092,4/2/2025,Divyansh Bhattacharyya,North,Amritsar,Kitchen,Refrigerator,Refrigerator Quasi,3,36266,20,87038.4,21271.05,Net Banking
12093,7/7/2025,Miraan Bora,East,Kolkata,Home Decor,Cushion,Cushion Rem,3,60918,5,173616.3,40216.36,COD
12094,1/26/2024,Lakshit Kuruvilla,East,Patna,Electronics,Mobile,Mobile Repudiandae,4,33066,0,132264,27056.98,UPI
12095,11/11/2024,Neysa Bhasin,North,Delhi,Clothing,Men's Wear,Men's Wear Voluptas,1,62548,0,62548,10623.32,Credit Card
12096,5/5/2024,Eva Gopal,East,Patna,Groceries,Rice,Rice Tenetur,3,468,5,1333.8,72.75,Credit Card
12097,11/23/2023,Kiara Tank,West,Pune,Toys,Action Figure,Action Figure Quasi,3,49321,5,140564.85,23008.66,Net Banking
12098,1/27/2025,Tanya Banerjee,East,Guwahati,Clothing,Women's Wear,Women's Wear Vel,1,16956,15,14412.6,1338.71,UPI
12099,11/19/2023,Hiran Khalsa,North,Delhi,Beauty,Face Cream,Face Cream Harum,5,5964,20,23856,2508.49,UPI
12100,9/1/2024,Tushar Dutt,South,Bangalore,Electronics,Mobile,Mobile Velit,2,74137,10,133446.6,27310.85,Debit Card
12101,10/30/2024,Advika Borra,South,Bangalore,Clothing,Shoes,Shoes Sint,2,22106,0,44212,2947.03,Debit Card
12102,3/1/2024,Reyansh Singh,East,Patna,Home Decor,Cushion,Cushion Maxime,4,25479,20,81532.8,4698.93,Credit Card
12103,1/10/2025,Onkar Zachariah,South,Coimbatore,Furniture,Sofa,Sofa Doloremque,3,32223,5,91835.55,19859.42,Debit Card
12104,4/30/2024,Shlok Venkataraman,South,Bangalore,Toys,Action Figure,Action Figure Ullam,4,56442,15,191902.8,44004.28,UPI
12105,2/5/2024,Lakshit D’Alia,South,Hyderabad,Sports,Football,Football Veniam,3,64252,10,173480.4,13901.3,Debit Card
12106,9/21/2025,Kaira Srinivas,South,Coimbatore,Groceries,Spices,Spices Quos,3,23606,15,60195.3,10532.87,UPI
12107,11/4/2023,Vidur Deo,West,Surat,Kitchen,Juicer,Juicer Delectus,4,25373,20,81193.6,19540.16,Net Banking
12108,7/29/2024,Anya Korpal,South,Hyderabad,Home Decor,Cushion,Cushion Doloribus,3,77524,10,209314.8,50439.75,UPI
12109,12/10/2023,Saanvi Dara,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Exercitationem,5,42801,5,203304.75,32803.51,Debit Card
12110,10/11/2024,Elakshi Dugar,North,Jaipur,Clothing,Kids Wear,Kids Wear Praesentium,5,45661,0,228305,54011.07,Debit Card
12111,6/26/2025,Lagan Iyer,South,Hyderabad,Clothing,Shoes,Shoes Earum,4,2984,0,11936,2485.2,Net Banking
12112,10/10/2023,Aarav Sankar,South,Hyderabad,Furniture,Cabinet,Cabinet Officia,3,43812,15,111720.6,5915.45,UPI
12113,4/20/2025,Anvi Rattan,East,Patna,Toys,Board Game,Board Game Omnis,2,12348,5,23461.2,1481.05,UPI
12114,4/29/2025,Anay Ghosh,West,Goa,Beauty,Perfume,Perfume Beatae,1,60771,5,57732.45,5845.89,Debit Card
12115,3/11/2024,Kanav Badal,West,Surat,Books,Non-Fiction,Non-Fiction At,2,16930,10,30474,4151.93,Net Banking
12116,11/4/2023,Indrans Rege,North,Chandigarh,Home Decor,Lamp,Lamp Dolore,1,51604,10,46443.6,2449.72,COD
12117,7/30/2025,Vaibhav Dey,West,Pune,Kitchen,Juicer,Juicer Cum,1,19755,15,16791.75,1036.5,UPI
12118,12/12/2023,Aaryahi Batta,West,Pune,Toys,Action Figure,Action Figure Dolore,3,4379,10,11823.3,2567.66,COD
12119,1/15/2025,Devansh Buch,North,Chandigarh,Beauty,Perfume,Perfume Animi,5,8354,10,37593,8319.15,Net Banking
12120,7/16/2025,Kiaan Swamy,North,Lucknow,Beauty,Perfume,Perfume Similique,5,12720,10,57240,4777.6,UPI
12121,10/12/2024,Aarna Kota,West,Goa,Sports,Football,Football Soluta,3,59034,15,150536.7,30666.04,Net Banking
12122,1/28/2024,Charvi Amble,South,Hyderabad,Sports,Cricket Bat,Cricket Bat Quidem,3,28393,5,80920.05,13853.3,Credit Card
12123,5/19/2025,Piya Sami,West,Surat,Books,Comics,Comics Doloremque,3,34251,15,87340.05,19961.06,COD
12124,5/23/2025,Jhanvi Aggarwal,North,Lucknow,Home Decor,Vase,Vase Exercitationem,2,22548,0,45096,4335.11,Credit Card
12125,7/4/2025,Jayan Desai,East,Guwahati,Toys,RC Car,RC Car Possimus,1,17031,20,13624.8,2127.12,Net Banking
12126,4/13/2024,Raghav Grewal,North,Lucknow,Furniture,Bed,Bed Enim,4,43796,10,157665.6,30789.59,COD
12127,1/10/2024,Bhamini Doshi,North,Delhi,Beauty,Shampoo,Shampoo Vero,4,2442,5,9279.6,1874.3,Debit Card
12128,3/28/2025,Lavanya Tella,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Est,4,10644,0,42576,9423.41,COD
12129,4/6/2025,Vanya Vig,East,Kolkata,Clothing,Men's Wear,Men's Wear Culpa,1,77527,0,77527,7657,Credit Card
12130,8/12/2024,Drishya Gill,North,Lucknow,Beauty,Shampoo,Shampoo Consequuntur,4,36963,5,140459.4,31023.13,COD
12131,5/3/2025,Samaira Singhal,North,Delhi,Beauty,Shampoo,Shampoo Numquam,1,51106,15,43440.1,8398.69,Credit Card
12132,9/5/2024,Nehmat Tiwari,North,Chandigarh,Toys,Doll,Doll Illum,3,74020,20,177648,25632.62,COD
12133,9/15/2024,Aarush Doshi,South,Chennai,Kitchen,Cookware Set,Cookware Set Distinctio,2,23153,20,37044.8,4078.17,Debit Card
12134,12/19/2024,Ivana Vasa,North,Amritsar,Toys,RC Car,RC Car Inventore,5,56737,10,255316.5,54733.9,Debit Card
12135,10/28/2023,Anvi Bobal,West,Surat,Clothing,Women's Wear,Women's Wear Nihil,5,39339,10,177025.5,22467.49,Debit Card
12136,3/15/2024,Adira Chacko,East,Ranchi,Kitchen,Juicer,Juicer Dignissimos,3,39848,5,113566.8,14374.34,Debit Card
12137,10/20/2024,Anay Chad,South,Chennai,Books,Comics,Comics Sapiente,3,76533,20,183679.2,33188.03,Credit Card
12138,1/30/2024,Adah Shroff,West,Goa,Home Decor,Clock,Clock Atque,1,71876,10,64688.4,9686.98,UPI
12139,11/2/2023,Ranbir Balakrishnan,North,Lucknow,Toys,RC Car,RC Car Odit,3,63739,0,191217,36673.66,COD
12140,2/17/2025,Anya Lala,East,Bhubaneswar,Clothing,Shoes,Shoes Repellat,3,48469,0,145407,7390.33,Debit Card
12141,7/17/2024,Saanvi Wali,West,Mumbai,Home Decor,Wall Art,Wall Art Nostrum,2,30411,5,57780.9,11144.98,Debit Card
12142,12/15/2024,Amira Chakraborty,South,Chennai,Kitchen,Juicer,Juicer Facilis,4,29873,15,101568.2,24764.08,Net Banking
12143,7/20/2025,Mamooty Balakrishnan,East,Patna,Clothing,Kids Wear,Kids Wear Dolor,5,51128,5,242858,40261.43,COD
12144,3/22/2024,Chirag Char,North,Chandigarh,Toys,Action Figure,Action Figure Accusantium,5,71439,15,303615.75,70173.14,COD
12145,10/16/2023,Nakul Tella,North,Chandigarh,Home Decor,Vase,Vase Minus,2,29477,20,47163.2,8201.57,UPI
12146,4/19/2025,Seher Chopra,South,Thiruvananthapuram,Home Decor,Vase,Vase Dolorem,1,72116,20,57692.8,12204.5,Net Banking
12147,7/22/2024,Jayesh Bajaj,East,Kolkata,Clothing,Shoes,Shoes Veritatis,5,46037,5,218675.75,49812.84,COD
12148,3/14/2024,Vanya Bir,North,Amritsar,Clothing,Accessories,Accessories Eaque,4,72637,0,290548,37770.26,UPI
12149,12/3/2024,Jayan Bhakta,West,Pune,Sports,Cricket Bat,Cricket Bat Distinctio,3,31598,15,80574.9,14638.79,Net Banking
12150,6/13/2025,Hrishita Luthra,East,Kolkata,Books,Fiction,Fiction Quisquam,2,70431,10,126775.8,24909.23,Debit Card
12151,5/1/2024,Rati Raju,North,Chandigarh,Home Decor,Cushion,Cushion Consectetur,3,69875,20,167700,12130.7,Debit Card
12152,3/13/2025,Chirag Bail,East,Ranchi,Sports,Cricket Bat,Cricket Bat Odit,5,20239,20,80956,10317.19,Debit Card
12153,4/12/2025,Kiara Ahluwalia,North,Chandigarh,Electronics,Mobile,Mobile Culpa,1,17421,5,16549.95,856.38,UPI
12154,1/24/2024,Shalv Dutta,South,Coimbatore,Clothing,Women's Wear,Women's Wear Odio,3,9700,15,24735,5477.11,COD
12155,3/8/2024,Dharmajan Setty,East,Bhubaneswar,Furniture,Chair,Chair Officia,5,69207,15,294129.75,44408.76,COD
12156,5/1/2024,Madhav Deo,West,Pune,Furniture,Table,Table Numquam,5,30470,15,129497.5,23264.63,Credit Card
12157,9/13/2024,Ranbir Babu,South,Chennai,Clothing,Women's Wear,Women's Wear Quaerat,2,66296,5,125962.4,30173.26,Net Banking
12158,10/8/2024,Lakshit Walia,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Nobis,1,74433,10,66989.7,16450.64,Net Banking
12159,8/17/2025,Anay Vaidya,South,Coimbatore,Clothing,Accessories,Accessories Sunt,4,68975,20,220720,39863.2,Debit Card
12160,10/24/2024,Kaira Acharya,West,Goa,Sports,Cricket Bat,Cricket Bat Sint,1,25464,0,25464,1997,Net Banking
12161,10/18/2024,Armaan Bora,South,Chennai,Books,Biography,Biography Nihil,3,14789,0,44367,6707.02,Debit Card
12162,1/15/2025,Kanav Shankar,North,Delhi,Furniture,Bed,Bed Iusto,5,35352,0,176760,25858.04,Credit Card
12163,7/2/2024,Hridaan Bhatia,North,Jaipur,Groceries,Sugar,Sugar Dolores,2,61395,5,116650.5,8827.18,Credit Card
12164,4/29/2025,Aarav Ahuja,South,Coimbatore,Sports,Cricket Bat,Cricket Bat Excepturi,4,54075,15,183855,38102.47,COD
12165,4/4/2024,Neelofar Ray,East,Kolkata,Furniture,Table,Table Veritatis,4,70677,15,240301.8,39888.68,UPI
12166,8/28/2024,Nitara Upadhyay,West,Pune,Toys,Doll,Doll Cupiditate,2,37627,5,71491.3,9282.83,Net Banking
12167,3/28/2025,Charvi Mallick,North,Lucknow,Home Decor,Vase,Vase Animi,2,79358,0,158716,38917.65,COD
12168,3/31/2024,Ishita Vyas,North,Delhi,Clothing,Accessories,Accessories Quasi,5,43448,15,184654,25041.58,Debit Card
12169,1/23/2025,Rhea Cherian,West,Mumbai,Home Decor,Wall Art,Wall Art Atque,2,72776,15,123719.2,27010.65,UPI
12170,3/24/2025,Shanaya Ray,East,Guwahati,Furniture,Bed,Bed Et,4,11796,5,44824.8,3161.52,Credit Card
12171,1/21/2024,Damini Vala,East,Kolkata,Books,Fiction,Fiction Nostrum,3,63827,5,181906.95,9476.81,Debit Card
12172,3/17/2025,Lakshay Devi,North,Jaipur,Books,Biography,Biography Illum,2,51134,15,86927.8,14222.35,Net Banking
12173,5/24/2024,Vidur Tripathi,North,Chandigarh,Home Decor,Clock,Clock Optio,2,30124,5,57235.6,10384.91,Debit Card
12174,3/29/2024,Alia Ray,North,Chandigarh,Electronics,Camera,Camera Debitis,4,29711,5,112901.8,24805.27,Net Banking
12175,6/5/2025,Gokul Sawhney,West,Goa,Furniture,Cabinet,Cabinet Ea,5,58495,20,233980,56094.79,UPI
12176,8/10/2024,Ryan Choudhry,North,Amritsar,Books,Textbook,Textbook Error,1,30997,20,24797.6,2698.76,Debit Card
12177,12/9/2024,Indrans Konda,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Cum,5,72809,10,327640.5,54717.2,Net Banking
12178,2/23/2024,Faiyaz Dayal,East,Patna,Home Decor,Vase,Vase Esse,5,15450,20,61800,6873.22,COD
12179,4/22/2025,Advik Borde,East,Ranchi,Beauty,Perfume,Perfume Assumenda,5,29745,10,133852.5,22784.4,Debit Card
12180,9/13/2025,Hazel Barman,East,Patna,Clothing,Kids Wear,Kids Wear Sit,5,79880,10,359460,64220.07,COD
12181,12/9/2024,Nishith Tara,West,Surat,Books,Fiction,Fiction Perferendis,2,71171,0,142342,33033.92,COD
12182,2/3/2024,Yuvaan Raman,East,Guwahati,Electronics,Smartwatch,Smartwatch Eum,3,36421,0,109263,17686.3,Net Banking
12183,3/6/2025,Oorja Balakrishnan,East,Ranchi,Toys,Doll,Doll Tempore,2,59223,20,94756.8,9991.66,Debit Card
12184,6/10/2025,Vihaan Chaudry,East,Guwahati,Furniture,Cabinet,Cabinet Magnam,4,41211,0,164844,12852.37,UPI
12185,3/30/2024,Aarav Randhawa,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Cupiditate,5,20918,5,99360.5,10638.88,UPI
12186,3/3/2024,Pranay Dey,South,Bangalore,Electronics,Headphones,Headphones Qui,5,44435,5,211066.25,28844.77,UPI
12187,12/22/2024,Pari Saini,East,Ranchi,Beauty,Perfume,Perfume Facilis,4,47036,0,188144,10687.06,UPI
12188,1/28/2024,Arnav Arya,East,Kolkata,Kitchen,Juicer,Juicer Minus,5,26338,0,131690,10871.81,COD
12189,8/14/2024,Dhanush Vyas,South,Bangalore,Beauty,Shampoo,Shampoo Corporis,5,10496,15,44608,7827.98,Debit Card
12190,2/5/2025,Vedika Borde,West,Pune,Sports,Tennis Racket,Tennis Racket Facere,4,52397,5,199108.6,20194.78,Debit Card
12191,1/26/2025,Aradhya Bhandari,South,Thiruvananthapuram,Electronics,Headphones,Headphones Inventore,1,34995,15,29745.75,2158.66,UPI
12192,11/17/2023,Veer Dugal,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Praesentium,5,58541,10,263434.5,53823.6,COD
12193,2/6/2024,Lakshay Raj,East,Bhubaneswar,Sports,Tennis Racket,Tennis Racket Corporis,2,25689,5,48809.1,11535.18,COD
12194,10/29/2023,Tiya Jayaraman,North,Chandigarh,Groceries,Sugar,Sugar Dicta,4,13733,15,46692.2,10966.25,Net Banking
12195,9/26/2024,Advika Dhar,East,Ranchi,Books,Non-Fiction,Non-Fiction Nihil,4,78511,15,266937.4,50474.22,UPI
12196,11/23/2024,Hrishita Tailor,South,Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Pariatur,1,34123,20,27298.4,3135.1,Net Banking
12197,10/12/2023,Shlok Dave,West,Goa,Furniture,Sofa,Sofa Sequi,1,6843,10,6158.7,1493.5,Debit Card
12198,12/15/2024,Ishaan Rege,West,Surat,Home Decor,Clock,Clock Modi,1,10908,0,10908,652.25,Credit Card
12199,9/14/2025,Trisha Lad,North,Amritsar,Electronics,Headphones,Headphones Error,4,27529,20,88092.8,12881.23,Net Banking
12200,7/5/2025,Reyansh Gill,West,Mumbai,Furniture,Chair,Chair Nisi,4,62541,10,225147.6,32909.64,COD
12201,4/23/2024,Darshit Mand,North,Amritsar,Furniture,Bed,Bed Eos,5,1232,5,5852,646.64,Debit Card
12202,4/23/2025,Riaan Bassi,North,Delhi,Clothing,Women's Wear,Women's Wear Illum,4,74726,15,254068.4,14388.64,Net Banking
12203,12/10/2024,Adira Choudhry,North,Jaipur,Kitchen,Cookware Set,Cookware Set Corporis,1,17341,0,17341,2656.37,Credit Card
12204,4/11/2025,Hrishita Kumar,North,Amritsar,Clothing,Shoes,Shoes A,1,43547,0,43547,2179.9,UPI
12205,2/27/2024,Mohanlal Rout,South,Bangalore,Sports,Cricket Bat,Cricket Bat Harum,1,22284,15,18941.4,4681.16,UPI
12206,10/27/2023,Vritika Varma,West,Goa,Clothing,Kids Wear,Kids Wear Illo,2,51030,15,86751,8604.25,COD
12207,3/27/2025,Raghav Viswanathan,West,Goa,Toys,Doll,Doll Necessitatibus,3,51990,15,132574.5,16700.98,Credit Card
12208,11/5/2024,Tiya Sarna,North,Delhi,Clothing,Accessories,Accessories Ipsam,5,51926,10,233667,36076.39,UPI
12209,3/22/2024,Manjari Agarwal,South,Bangalore,Beauty,Face Cream,Face Cream Libero,1,51009,15,43357.65,8234.38,COD
12210,3/29/2025,Siya Banerjee,West,Goa,Beauty,Shampoo,Shampoo Est,2,30788,5,58497.2,8992.54,Credit Card
12211,1/23/2024,Myra Rout,East,Kolkata,Sports,Dumbbells,Dumbbells Quas,1,41976,20,33580.8,5185.12,COD
12212,7/4/2025,Ivana Hayer,South,Chennai,Home Decor,Lamp,Lamp Tempore,1,12879,15,10947.15,1290.34,UPI
12213,5/25/2025,Tanya Kar,East,Ranchi,Books,Comics,Comics Perferendis,3,15591,20,37418.4,2570.79,Credit Card
12214,1/23/2024,Tanya Gala,East,Guwahati,Groceries,Spices,Spices Alias,4,34766,5,132110.8,18786.46,UPI
